( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16 96  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16 96  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16  0 96  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20  0 94  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20 94  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20 94  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20  0 94  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  0 92  0  0  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 92  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 92  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 92  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 92  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 92  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 92  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  4  6  4 45  0  4 47  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4 10 45  4 71  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  4  4  8 44  0  4 22  4 44  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 12 68  4 44  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  4  0 10 45  0  0  0  8 69  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 12 66  4 44  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16  8 92  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 12 66  4 44  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4 12 44 12 66  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4 12 44 12 66  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 12 66  4 44  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12  8 68  4 46  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20  8 90  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20  6 91  0 23  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 22 20 90  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  6 23  0  0  0 20 91  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 22 20 90  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  8 88  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  6 89  0 23  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  8 88  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  8 88  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  8 88  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  8 88  0 22  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  8 22  0  0  0 24 88  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  8 22  0  0  0 24 88  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 22 24 88  0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32   0 114   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32   0 114   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32   0 114   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32   0 114   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32   0 114   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32   0 114   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32   0 114   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32 114   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32 114   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32 114   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32 114   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   0 110   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40 110   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40 110   0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 16 66  8 66  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  4  6 21  4 12 42 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  8  0 16 66  0  0  0 12 64  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20 12 88  0 46  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 16 66 12 64  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 18 65 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 14 65 12 65  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 18 63 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 18 63 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 10 67 12 67  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20  8 90  4 46  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 18 63 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20  8 90  4 46  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4 14 43 20 87  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 14 65 12 65  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  2  6 22  0  8 21 24 85  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  4  0  8 46  0  0  0 20 90  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20 16 86  4 42  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0 12  0 14 65  0  0  0 12 65  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4 16 42 24 84  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 16 84  4 42  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24  8 88  4 46  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 12 86  4 44  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 10 87  4 45  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 16 84  4 42  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 16 84  4 42  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 16 84  4 42  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 16 84  4 42  0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32  10 109   0  21   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  10  21  32 109   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  36   8 108   0  22   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   4 108   0  24   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  10 105   0  21   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  10 105   0  21   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  10  21  40 105   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   6 107   0  23   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6  23  40 107   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0  10  21   0   0   0  40 105   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  10 105   0  21   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  44   0 134   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  44   0 134   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  44   0 134   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  44   0 134   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48   0 132   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48 132   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48 132   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52   0 130   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52   0 130   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52   0 130   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52 130   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52 130   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56   0 128   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56   0 128   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56   0 128   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56   0 128   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56 128   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60 126   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60 126   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 126   0   0   0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0 10  8 43 12 12 61  4 40  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  4  6 21  4 12 68 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  4  6  8 43 12  8 65  4 42  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  4  8 12 40  4  4 44 12 64  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16 14 89  8 67  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20 14 87  4 69  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 14 67 16 89  0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  20  14 113   4  43   0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 18 89 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 18 63 12 89  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16 16 88  8 66  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16 20 86 12 62  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4 16 68 24 84  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 16 14 89 12 65  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20 22 83 12 61  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 22 81  8 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 12 68 24 86  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 20 62 20 84  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 20 20 84 12 62  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 20 62 20 84  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 20 82  8 64  0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32  18 105   4  41   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32  16 106   4  42   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32  18 105   4  41   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32  18 105   4  41   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4   8  46  32 110   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  32  18 105   4  41   0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 24 20 82 12 62  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0 12  0 24 60  0  0  0 24 80  0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  36  10 107   4  45   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  16 102   0  44   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  36  16 104   4  42   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   4   0  14  43   0   0   0  36 105   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  12  20  44 128   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  44   4 132   0  24   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  20 100   4  40   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  20 100   4  40   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  44  12 128   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  16 102   4  42   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   4   0  14  43   0   0   0  40 103   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   4   0  14  43   0   0   0  40 103   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40   8 106   4  46   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  14 103   4  43   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48  12 126   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48  12 126   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48  12 126   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48  12 126   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48  12 126   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52   8 126   0  22   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52   8 126   0  22   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  52  10 125   0  21   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56   0 154   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56   0 154   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  56   6 125   0  23   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 152   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 152   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 152   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   8 122   0  22   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   6 123   0  23   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60  12 120   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60  12 120   0  20   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60   0 152   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0 148   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72   0 146   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72   0 146   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72   0 146   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72   0 146   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72   0 146   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72   0 146   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72 146   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  72 146   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  76   0 144   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  76 144   0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  4  2 23  4 20 64 24 81  0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8  18  65  20 111   0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0 12  0 10 67  4  8 46 12 63  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  6  2 22 12 22 58 16 84  0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  2  4 23  8 20 63 20 82  0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  84   0 140   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  84   0 140   0   0   0 )
( 1,0,0)(   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  84   0 140   0   0   0 )
( 1,0,0)(  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 28 86 24 78  0 )
